Date,BCI,CCI,CLI,3 month interbank rate,Broad money,Construction,Consumer prices,Manufacturing hourly earnings,Industrial production,Long-term interest rate,Manufacturing confidence indicator,Narrow money,Overnight interbank rate,Car registrations,Manufacturing producer prices,Retail trade volume,Total employment,Total manufacturing
2011-05-16,100.6349,98.28078,100.0501,0.21,75.3459913159708,72.1034172975127,95.3366214237797,95.059454027801,92.9587887081501,3.17,7.8,64.260005460909,0.09,78.1829049611476,103.422258151442,91.3480066285536,139624.0,95.2394540518955
2011-05-17,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-18,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-19,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-20,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-21,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-22,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-23,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-24,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-25,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-26,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-27,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-28,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-29,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-30,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-05-31,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-01,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-02,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-03,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-04,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-05,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-06,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-07,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-08,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-09,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-10,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-11,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-12,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-13,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-14,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-15,100.3681,97.97429,99.78398,0.22,75.9728022183294,74.2761253554074,95.2345190429378,94.9589683470106,93.2256384953617,3.0,12.4,64.9815073763642,0.09,75.3536561067942,102.991107518189,91.9294630487654,139384.0,95.3458121138939
2011-06-16,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-17,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-18,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-19,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-20,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-21,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-22,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-23,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-24,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-25,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-26,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-27,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-28,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-29,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-06-30,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-01,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-02,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-03,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-04,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-05,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-06,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-07,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-08,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-09,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-10,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-11,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-12,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-13,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-14,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-15,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-16,100.0829,97.39881,99.49813,0.24,77.3476351379399,73.5508642979964,95.318901175865,95.1096968681963,93.6681412628626,3.0,5.8,66.060450607733,0.07,76.7217905293219,103.314470493129,91.9681368970191,139524.0,95.8934663374489
2011-07-17,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-18,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-19,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-20,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-21,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-22,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-23,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-24,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-25,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-26,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-27,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-28,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-29,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-30,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-07-31,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-01,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-02,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-03,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-04,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-05,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-06,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-07,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-08,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-09,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-10,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-11,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-12,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-13,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-14,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-15,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-16,99.89722,96.90761,99.25651,0.29,78.9333421889399,74.6596759801412,95.5817515199332,94.9589683470106,94.2666698717718,2.3,5.6,70.0121629336665,0.1,76.1107790396493,102.775532201563,91.6271083019651,139942.0,96.31790085503
2011-08-17,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-18,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-19,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-20,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-21,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-22,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-23,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-24,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-25,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-26,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-27,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-28,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-29,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-30,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-08-31,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-01,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-02,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-03,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-04,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-05,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
2011-09-06,99.77303,96.84059,99.12928,0.33,79.1051963038912,75.0625159584514,95.7268887885679,94.9589683470106,94.1984705205082,1.98,5.4,70.1644064571112,0.08,79.2720993557814,103.206682834815,92.2083232541933,140183.0,96.5713243798669
